DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2/1/2017 10:30,11.03,60.37,4.917,418.7,437.4,30929.49153,19750.75988,15080.20101
2/1/2017 10:40,11.06,59.3,4.919,478.3,500.2,31917.9661,20086.32219,15450.69347
2/1/2017 10:50,11.18,60.6,4.921,530.1,557.9,32381.69492,20407.29483,15676.46231
2/1/2017 11:00,11.26,59.43,4.92,499,526.3,32601.35593,20283.28267,15728.56281
2/1/2017 11:10,11.29,60.33,4.919,543.1,572.6,32930.84746,20389.05775,15641.72864
2/1/2017 11:20,11.28,59.93,4.921,562.7,596.5,33345.76271,20786.62614,15919.59799
2/1/2017 11:30,11.39,59.23,4.918,618.9,659.1,33583.72881,20812.15805,15977.48744
2/1/2017 11:40,11.6,57.96,4.923,626.3,668.4,33949.83051,20877.81155,16249.56784
2/1/2017 11:50,11.59,57.4,4.919,542.1,578.7,34395.25424,20947.11246,16446.39196
2/1/2017 12:00,11.48,54.92,4.918,554.8,592.8,34523.38983,21198.78419,16376.92462
2/1/2017 12:10,11.69,54.66,4.919,567.5,608.6,34517.28814,21413.98176,16469.54774
2/1/2017 12:20,12,53.16,4.915,571.7,614.7,34541.69492,21184.19453,16573.74874
2/1/2017 12:30,12.04,50.25,4.917,571.5,615.8,34840.67797,21497.87234,16701.10553
2/1/2017 12:40,12.05,49.58,4.924,574.5,619.3,35298.30508,21140.42553,16926.87437
2/1/2017 12:50,12.3,49.68,4.922,581.9,625.7,35188.47458,21158.66261,16984.76382
2/1/2017 13:00,12.39,47.18,4.92,581.4,623.5,34865.08475,20928.87538,16926.87437
2/1/2017 13:10,12.41,46.24,4.923,582.6,619.1,34810.16949,20753.79939,17239.47739
2/1/2017 13:20,12.51,46.68,4.922,583,619.7,34743.05085,20717.32523,17198.95477
2/1/2017 13:30,12.72,45.58,4.922,584.4,614.2,34560,20932.5228,17204.74372
2/1/2017 13:40,12.9,44.44,4.922,582.3,616.7,34755.25424,21023.70821,17204.74372
2/1/2017 13:50,12.9,41.04,4.924,578.7,612.5,34712.54237,21041.94529,17077.38693
2/1/2017 14:00,13.06,41.2,4.922,576.7,616.6,34541.69492,20841.33739,17141.06533
2/1/2017 14:10,13.13,40.27,4.923,572.2,615.9,34596.61017,21023.70821,17210.53266
2/1/2017 14:20,13.29,40.1,4.922,565,614.2,34370.84746,21122.18845,16996.34171
2/1/2017 14:30,13.39,39.37,4.923,555.8,609.4,34248.81356,21001.82371,16903.71859
2/1/2017 14:40,13.37,37.4,4.921,543.4,601,34236.61017,20917.93313,16921.08543
2/1/2017 14:50,13.51,38.73,4.926,530.1,589.5,34151.18644,20815.80547,16712.68342
2/1/2017 15:00,13.71,40.13,4.917,514.9,576.5,34035.25424,20549.54407,16741.62814
2/1/2017 15:10,13.61,37.56,4.921,498.7,562.3,33815.59322,20885.10638,16556.38191
2/1/2017 15:20,13.74,36.83,4.919,483.1,547.2,33925.42373,20812.15805,16481.12563
2/1/2017 15:30,13.85,37.66,4.92,466,530.6,33656.94915,21074.77204,16463.75879
2/1/2017 15:40,13.86,36.73,4.92,442.9,505.8,33406.77966,20699.08815,16498.49246
2/1/2017 15:50,14.02,35.99,4.923,422.7,484.2,33492.20339,20454.71125,16394.29146
2/1/2017 16:00,14.03,34.92,4.92,399.6,460,33235.9322,20246.80851,16029.58794
2/1/2017 16:10,13.99,36.29,4.919,376.1,434.8,33406.77966,20403.64742,15965.90955
2/1/2017 16:20,13.83,35.83,4.924,351,408.2,33120,20192.09726,15913.80905
2/1/2017 16:30,13.82,36.69,4.922,325.7,380.8,32912.54237,19998.78419,16075.8995
2/1/2017 16:40,13.79,37.73,4.921,296.4,348.5,32784.40678,19776.29179,16052.74372
2/1/2017 16:50,13.62,38.43,4.923,268.8,319,33028.47458,19659.57447,16081.68844
2/1/2017 17:00,13.61,38.09,4.922,239.6,285.7,33107.79661,19659.57447,16417.44724
2/1/2017 17:10,13.56,39.36,4.92,211.5,253.8,33077.28814,19655.92705,16805.30653
2/1/2017 17:20,13.45,41.3,4.915,182.6,221.4,33522.71186,19929.48328,17291.57789
2/1/2017 17:30,13.43,43,4.918,155.6,191.3,34309.83051,20414.58967,18142.55276
2/1/2017 17:40,13.18,44.64,4.914,129.2,160.9,35255.59322,21140.42553,19913.96985
2/1/2017 17:50,13.07,45.14,4.915,105.9,133.2,37775.59322,22716.10942,22241.12563
2/1/2017 18:00,12.82,46.61,4.923,82.6,105.3,40612.88136,24350.15198,23943.07538
2/1/2017 18:10,12.57,49.44,4.922,60.11,77.4,42620.33898,25258.35866,24655.11558
2/1/2017 18:20,12.26,51.88,4.922,38.47,49.66,43480.67797,25685.10638,24967.71859
2/1/2017 18:30,11.95,53.15,4.921,12.9,14.25,43865.08475,25973.25228,25014.03015
2/1/2017 18:40,11.78,54.95,4.917,6.313,6.464,43663.72881,25517.32523,25176.1206
2/1/2017 18:50,11.58,55.28,4.918,2.712,2.767,43913.89831,25677.81155,25268.74372
2/1/2017 19:00,11.42,56.92,4.916,0.692,0.656,43718.64407,25550.15198,25274.53266
2/1/2017 19:10,11.16,58.02,4.92,0.099,0.159,43498.98305,25495.44073,25262.95477
2/1/2017 19:20,11.09,57.79,4.918,0.059,0.145,43639.32203,25655.92705,25355.57789
2/1/2017 19:30,11.01,57.79,4.918,0.095,0.1,43456.27119,25615.80547,25297.68844
2/1/2017 19:40,10.94,57.15,4.92,0.066,0.096,43242.71186,25469.90881,25234.01005
2/1/2017 19:50,10.76,56.99,4.917,0.11,0.082,43187.79661,25429.78723,25181.90955
2/1/2017 20:00,10.6,57.26,4.913,0.051,0.141,42846.10169,25141.64134,25181.90955
2/1/2017 20:10,10.57,55.18,4.914,0.044,0.13,43053.55932,25294.83283,25482.93467
2/1/2017 20:20,10.38,57.72,4.917,0.062,0.1,43297.62712,25619.45289,25795.53769
2/1/2017 20:30,10.09,57.78,4.916,0.066,0.089,42833.89831,25484.49848,25882.37186
2/1/2017 20:40,9.92,56.31,4.918,0.044,0.096,42962.0339,25469.90881,25841.84925
2/1/2017 20:50,9.86,56.58,4.914,0.059,0.093,42937.62712,25539.20973,25778.17085
2/1/2017 21:00,10.11,53.32,4.913,0.051,0.104,42669.15254,25236.47416,25645.02513
2/1/2017 21:10,10.18,54.75,4.919,0.062,0.111,42461.69492,25251.06383,25737.64824
2/1/2017 21:20,10.33,56.06,4.921,0.037,0.126,42046.77966,25225.53191,25378.73367
2/1/2017 21:30,10.79,55.16,4.921,0.088,0.108,41650.16949,24886.32219,25031.39698
2/1/2017 21:40,10.41,57.29,4.921,0.033,0.156,41107.11864,24703.95137,24834.57286
2/1/2017 21:50,9.98,58.26,4.921,0.051,0.089,40588.47458,24503.34347,24805.62814
2/1/2017 22:00,9.8,58.79,4.914,0.044,0.122,40008.81356,24324.62006,24765.10553
2/1/2017 22:10,9.86,58.49,4.92,0.051,0.096,39386.44068,24361.09422,24342.51256
2/1/2017 22:20,9.92,58.76,4.92,0.059,0.122,38806.77966,23788.44985,23862.03015
2/1/2017 22:30,10,58.96,4.915,0.066,0.126,38587.11864,23598.78419,23445.22613
2/1/2017 22:40,10.01,59.46,4.919,0.073,0.108,37983.05085,22964.13374,23225.24623
2/1/2017 22:50,9.99,59.49,4.917,0.055,0.122,37031.18644,22493.61702,22582.67337
2/1/2017 23:00,9.88,59.66,4.917,0.033,0.145,35920.67797,21753.19149,21772.22111
2/1/2017 23:10,9.73,59.96,4.916,0.051,0.119,35194.57627,21220.66869,21320.68342
2/1/2017 23:20,9.32,61.92,4.919,0.07,0.115,34529.49153,20684.49848,20793.88945
2/1/2017 23:30,8.74,63.3,4.917,0.066,0.148,33370.16949,20305.16717,20272.88442
2/1/2017 23:40,8.57,63.7,4.921,0.04,0.145,32674.57627,19681.45897,19931.33668
2/1/2017 23:50,8.52,64.1,4.923,0.037,0.13,31838.64407,19134.3465,18964.58291
2/2/2017 0:00,8.64,64.53,4.916,0.066,0.093,30868.47458,18685.71429,18449.36683
2/2/2017 0:10,8.42,64.9,4.917,0.077,0.082,29800.67797,18149.54407,18142.55276
2/2/2017 0:20,8.47,64.9,4.915,0.048,0.108,29050.16949,17843.16109,17737.32663
2/2/2017 0:30,8.62,64.37,4.916,0.044,0.145,28372.88136,17394.52888,17308.94472
2/2/2017 0:40,8.28,65.04,4.918,0.037,0.159,27726.10169,16796.35258,16909.50754
2/2/2017 0:50,8.18,66.31,4.92,0.091,0.115,27225.76271,16555.6231,16585.32663
2/2/2017 1:00,8.68,66.44,4.912,0.066,0.13,26798.64407,16026.74772,16446.39196
2/2/2017 1:10,9.14,63.57,4.914,0.04,0.111,26188.47458,15818.84498,16255.35678
2/2/2017 1:20,9.2,61.9,4.918,0.04,0.096,25877.28814,15512.46201,15931.17588
2/2/2017 1:30,9,63.34,4.915,0.099,0.096,25462.37288,15377.5076,15873.28643
2/2/2017 1:40,9.02,63.67,4.915,0.07,0.13,25029.15254,15118.54103,15659.09548
2/2/2017 1:50,9.08,62.44,4.918,0.055,0.074,24565.42373,14739.20973,15485.42714
2/2/2017 2:00,9.03,62.9,4.916,0.073,0.145,24242.0339,14658.96657,15207.55779
2/2/2017 2:10,9.22,62.27,4.918,0.051,0.134,24126.10169,14545.89666,15068.62312
2/2/2017 2:20,8.99,63.3,4.917,0.055,0.089,23961.35593,14122.79635,14889.16583
2/2/2017 2:30,9.09,63,4.916,0.048,0.141,23528.13559,14089.9696,14732.86432
2/2/2017 2:40,9.22,62.67,4.916,0.059,0.108,23369.49153,13761.70213,14674.97487
2/2/2017 2:50,9.28,62.64,4.916,0.066,0.074,23198.64407,13783.58663,14402.89447
2/2/2017 3:00,8.99,63.74,4.918,0.062,0.115,22966.77966,13550.15198,14437.62814
2/2/2017 3:10,8.55,64.91,4.916,0.088,0.13,23155.9322,13462.61398,14397.10553
2/2/2017 3:20,8.45,65.98,4.917,0.04,0.082,23162.0339,13619.45289,14449.20603
2/2/2017 3:30,8.42,65.71,4.919,0.051,0.108,22991.18644,13553.79939,14478.15075
2/2/2017 3:40,8.14,67.24,4.916,0.048,0.108,22930.16949,13429.78723,14350.79397
2/2/2017 3:50,7.82,69.35,4.917,0.04,0.122,22802.0339,13386.01824,14368.1608
2/2/2017 4:00,7.78,69.45,4.915,0.051,0.119,22826.44068,13316.71733,14252.38191
2/2/2017 4:10,7.93,68.58,4.918,0.051,0.096,22753.22034,13291.18541,14321.84925
2/2/2017 4:20,8.03,67.91,4.916,0.077,0.1,22673.89831,13221.8845,14310.27136
2/2/2017 4:30,7.48,70.5,4.913,0.084,0.111,22826.44068,13269.30091,14217.64824
2/2/2017 4:40,6.956,72.5,4.916,0.048,0.148,22362.71186,13422.4924,14229.22613
2/2/2017 4:50,6.785,73.9,4.914,0.055,0.13,22320,13345.89666,14223.43719
2/2/2017 5:00,6.815,74.7,4.916,0.029,0.141,22582.37288,13469.90881,14333.42714
2/2/2017 5:10,7.23,74.3,4.917,0.07,0.111,22832.54237,13575.68389,14385.52764
2/2/2017 5:20,7.28,72.6,4.917,0.037,0.1,22917.9661,13721.58055,14524.46231
2/2/2017 5:30,6.876,75,4.915,0.051,0.134,23082.71186,13798.17629,14646.03015
2/2/2017 5:40,6.746,75.7,4.912,0.081,0.104,23290.16949,14235.86626,15057.04523
2/2/2017 5:50,6.731,76.5,4.913,0.084,0.126,24351.86441,14804.86322,15705.40704
2/2/2017 6:00,6.804,77.2,4.92,0.048,0.13,24370.16949,15045.59271,15508.58291
2/2/2017 6:10,7.05,77.1,4.915,0.066,0.078,24534.91525,14928.87538,15462.27136
2/2/2017 6:20,7.13,76.1,4.912,0.073,0.096,24394.57627,14987.23404,15230.71357
2/2/2017 6:30,7.15,75.6,4.912,0.055,0.126,24498.30508,15041.94529,15201.76884
2/2/2017 6:40,7.22,75.4,4.916,0.048,0.096,24138.30508,14710.0304,14860.22111
2/2/2017 6:50,7.29,74.9,4.911,0.048,0.145,23467.11864,14137.38602,14281.32663
2/2/2017 7:00,7.13,75.2,4.916,0.073,0.074,22484.74576,13907.59878,13169.84925
2/2/2017 7:10,7.07,76.5,4.914,0.059,0.119,22008.81356,13809.11854,12035.21608
2/2/2017 7:20,7.32,76.4,4.911,0.055,0.104,21770.84746,13360.48632,11346.33166
2/2/2017 7:30,7.81,75.4,4.911,0.059,0.108,21532.88136,13466.2614,10860.0603
2/2/2017 7:40,8.11,73,4.914,0.088,0.104,21770.84746,13699.69605,10697.96985
2/2/2017 7:50,8.16,72.4,4.912,0.077,0.126,21807.45763,13918.54103,10726.91457
2/2/2017 8:00,8.24,72.6,4.914,0.49,0.501,22301.69492,14170.21277,10970.05025
2/2/2017 8:10,8.36,72.1,4.911,1.124,1.168,23424.40678,14706.38298,11108.98492
2/2/2017 8:20,8.18,73.4,4.915,4.063,3.976,24242.0339,15074.77204,11253.70854
2/2/2017 8:30,8.02,74.6,4.915,21.07,20.73,25126.77966,15574.46809,11560.52261
2/2/2017 8:40,8.02,75.1,4.911,37.44,36.63,25706.44068,16103.34347,11763.13568
2/2/2017 8:50,8.11,75.4,4.912,48.88,48.67,25920,16515.50152,12220.46231
2/2/2017 9:00,8.19,75.4,4.913,60.03,61.18,26780.33898,16745.28875,12718.31156
2/2/2017 9:10,8.27,75,4.912,96.3,97.4,27591.86441,17339.81763,12926.71357
2/2/2017 9:20,8.32,74.8,4.912,92.2,90.9,27939.66102,17751.97568,13331.9397
2/2/2017 9:30,8.55,74.7,4.915,174.4,174.9,28659.66102,18120.36474,13407.19598
2/2/2017 9:40,8.87,74,4.917,153.2,152.7,29098.98305,18477.81155,13777.68844
2/2/2017 9:50,8.95,73.5,4.917,135.5,134.1,29629.83051,18915.50152,14101.86935
2/2/2017 10:00,9.27,72.7,4.913,149.8,148.4,30459.66102,18992.09726,14379.73869
2/2/2017 10:10,9.71,70.8,4.915,247.3,252.5,31393.22034,19477.20365,14646.03015
2/2/2017 10:20,10.34,69.08,4.916,288.5,298.4,31704.40678,19805.47112,14900.74372
2/2/2017 10:30,11.05,67.31,4.915,355.2,370,32088.81356,19969.60486,15109.14573
2/2/2017 10:40,11.83,65.41,4.916,390,408.7,32424.40678,20027.96353,15132.30151
2/2/2017 10:50,12.25,60.6,4.916,421.4,443.3,32857.62712,20308.81459,15491.21608
2/2/2017 11:00,12.45,58.1,4.915,460.2,485,33290.84746,20819.45289,15913.80905
2/2/2017 11:10,12.65,57.43,4.914,501.9,528.6,33736.27119,20921.58055,16116.42211
2/2/2017 11:20,12.87,58.26,4.913,531.7,562.1,34077.9661,20925.22796,16452.1809
2/2/2017 11:30,12.85,56.39,4.915,466.8,486.4,34541.69492,21027.35562,16672.1608
2/2/2017 11:40,12.81,56.76,4.918,525.6,541.9,34791.86441,21176.8997,16845.82915
2/2/2017 11:50,12.8,56.03,4.918,279.9,277.8,35011.52542,21333.7386,16944.24121
2/2/2017 12:00,12.87,57.03,4.92,521.5,547.8,35243.38983,21395.74468,16776.36181
2/2/2017 12:10,13.19,55.46,4.92,621.8,660.8,35438.64407,21413.98176,16631.63819
2/2/2017 12:20,13.49,55.86,4.924,579.8,621,35310.50847,21308.20669,16758.99497
2/2/2017 12:30,13.48,54.92,4.92,590,632.6,35505.76271,21523.40426,16741.62814
2/2/2017 12:40,13.52,53.29,4.919,611.5,654.7,35640,21392.09726,16851.61809
2/2/2017 12:50,13.57,52.85,4.921,606.5,650.3,35658.30508,21428.57143,16822.67337
2/2/2017 13:00,13.51,51.29,4.917,661.3,707,35890.16949,21268.08511,17031.07538
2/2/2017 13:10,13.3,52.45,4.917,638.6,682.8,35713.22034,21297.26444,17239.47739
2/2/2017 13:20,13.65,52.25,4.92,651.6,696.8,35603.38983,21056.53495,17152.64322
2/2/2017 13:30,13.56,51.32,4.922,475.8,490.4,35865.76271,21089.3617,17170.01005
2/2/2017 13:40,13.36,51.75,4.919,580.3,613.5,35664.40678,21009.11854,17320.52261
2/2/2017 13:50,13.38,51.65,4.922,274.3,275,35456.94915,21060.18237,17361.04523
2/2/2017 14:00,13.78,52.85,4.918,702,765,35194.57627,21198.78419,17308.94472
2/2/2017 14:10,14.21,49.75,4.919,546.7,595.4,34840.67797,21392.09726,17245.26633
2/2/2017 14:20,14.32,48.08,4.919,556.5,602,34846.77966,21621.8845,17262.63317
2/2/2017 14:30,14.09,48.38,4.918,233.1,224.2,34694.23729,21662.00608,17216.32161
2/2/2017 14:40,13.83,49.65,4.919,207.1,205.6,34614.91525,21698.48024,17216.32161
2/2/2017 14:50,13.65,50.75,4.921,220.4,215.4,34938.30508,21767.78116,17170.01005
2/2/2017 15:00,13.68,50.22,4.918,176.8,172.8,35231.18644,21800.6079,17164.22111
2/2/2017 15:10,13.7,49.55,4.918,145.9,145.3,35432.54237,21906.38298,16892.1407
2/2/2017 15:20,13.62,50.38,4.92,113,113,35267.79661,21600,16828.46231
2/2/2017 15:30,13.58,50.72,4.917,86,85.5,34816.27119,21647.41641,16932.66332
2/2/2017 15:40,13.54,51.52,4.917,58.8,57.4,34505.08475,21497.87234,16926.87437
2/2/2017 15:50,13.45,51.99,4.916,58.86,58.79,34248.81356,21238.90578,16706.89447
2/2/2017 16:00,13.39,53.49,4.922,53.69,54.33,34218.30508,21268.08511,16764.78392
2/2/2017 16:10,13.37,52.35,4.916,68.21,69.02,34370.84746,20950.75988,17083.17588
2/2/2017 16:20,13.6,49.92,4.916,89.9,91.8,34187.79661,20808.51064,16938.45226
2/2/2017 16:30,13.73,48.45,4.916,73.7,78.3,34145.08475,20720.97264,16967.39698
2/2/2017 16:40,13.76,46.94,4.916,59.35,60.68,34297.62712,20761.09422,17100.54271
2/2/2017 16:50,13.75,47.25,4.919,45.89,46.71,34498.98305,20786.62614,17343.67839
2/2/2017 17:00,13.73,47.51,4.923,51.06,51.98,34572.20339,20866.8693,17546.29146
2/2/2017 17:10,13.71,48.55,4.917,47.64,48.78,33833.89831,20524.01216,17719.9598
2/2/2017 17:20,13.71,48.28,4.917,66.52,68.56,34309.83051,20633.43465,18171.49749
2/2/2017 17:30,13.74,48.51,4.917,80.5,86.8,35463.05085,20881.45897,19311.9196
2/2/2017 17:40,13.97,48.68,4.915,159.1,189.6,36872.54237,21497.87234,20828.62312
2/2/2017 17:50,13.91,48.58,4.915,55.73,61.37,39337.62712,23069.90881,23109.46734
2/2/2017 18:00,13.77,48.95,4.915,27.22,27.88,41814.91525,24776.8997,24475.65829
2/2/2017 18:10,13.75,49.88,4.916,16.1,16.24,43596.61017,25885.71429,25095.07538
2/2/2017 18:20,13.65,51.28,4.915,12.9,13.19,44078.64407,26177.5076,25812.90452
2/2/2017 18:30,13.52,51.81,4.915,9.09,9.33,44225.08475,25951.36778,26108.1407
2/2/2017 18:40,13.43,52.01,4.917,4.447,4.558,44096.94915,26239.51368,26131.29648
2/2/2017 18:50,13.36,51.97,4.919,1.471,1.498,43608.81356,25995.13678,25899.73869
2/2/2017 19:00,13.52,50.64,4.916,0.381,0.438,43511.18644,25929.48328,25951.8392
2/2/2017 19:10,13.55,50.14,4.917,0.077,0.122,43547.79661,25900.30395,26166.03015
2/2/2017 19:20,13.63,50.7,4.922,0.095,0.089,43413.55932,25783.58663,26206.55276
2/2/2017 19:30,13.62,50.4,4.916,0.07,0.111,43065.76271,25736.17021,25951.8392
2/2/2017 19:40,13.57,51.24,4.921,0.084,0.096,43102.37288,25663.22188,25917.10553
2/2/2017 19:50,13.49,51.37,4.921,0.066,0.059,42901.01695,25623.1003,25789.74874
2/2/2017 20:00,13.4,52.54,4.917,0.077,0.122,42650.84746,25240.12158,25673.96985
2/2/2017 20:10,13.3,53.04,4.924,0.04,0.137,43157.28814,25378.7234,26009.72864
2/2/2017 20:20,13.23,53.91,4.921,0.077,0.089,43389.15254,25510.0304,26166.03015
2/2/2017 20:30,13.27,54.01,4.915,0.048,0.148,43315.9322,25466.2614,25946.05025
2/2/2017 20:40,13.2,54.27,4.919,0.066,0.082,42901.01695,25309.42249,25853.42714
2/2/2017 20:50,13.15,54.41,4.919,0.044,0.1,42797.28814,25458.96657,25905.52764
2/2/2017 21:00,13.32,53.84,4.912,0.066,0.122,42223.72881,25050.45593,25766.59296
2/2/2017 21:10,13.45,53.4,4.918,0.073,0.104,41900.33898,25028.57143,25604.50251
2/2/2017 21:20,13.44,53.4,4.922,0.081,0.108,41546.44068,24897.26444,25563.9799
2/2/2017 21:30,13.22,54.61,4.918,0.037,0.126,41253.55932,24722.18845,25338.21106
2/2/2017 21:40,13.16,55.21,4.921,0.048,0.126,40856.94915,24441.33739,25124.0201
2/2/2017 21:50,13.15,55.47,4.921,0.055,0.093,40039.32203,23941.64134,24776.68342
2/2/2017 22:00,13.18,55.77,4.915,0.066,0.093,39166.77966,23777.5076,24591.43719
2/2/2017 22:10,13.16,56.58,4.916,0.048,0.137,38886.10169,23365.34954,24226.73367
2/2/2017 22:20,13.18,57.74,4.915,0.073,0.119,38385.76271,23106.38298,23873.60804
2/2/2017 22:30,13.15,57.81,4.916,0.059,0.134,37757.28814,22796.35258,23682.57286
2/2/2017 22:40,13.28,57.38,4.922,0.062,0.108,36872.54237,22497.26444,23219.45729
2/2/2017 22:50,13.32,56.78,4.921,0.051,0.126,35957.28814,22106.99088,22808.44221
2/2/2017 23:00,13.42,56.01,4.915,0.048,0.115,35182.37288,21669.30091,22264.28141
2/2/2017 23:10,13.59,55.74,4.916,0.044,0.1,34578.30508,21129.48328,21789.58794
2/2/2017 23:20,13.69,54.61,4.916,0.059,0.141,33858.30508,20527.65957,21314.89447
2/2/2017 23:30,13.7,54.81,4.918,0.081,0.134,32772.20339,20130.09119,20770.73367
2/2/2017 23:40,13.93,52.84,4.92,0.048,0.126,32003.38983,19681.45897,20214.99497
2/2/2017 23:50,13.99,52.6,4.925,0.048,0.096,30911.18644,19119.75684,19607.15578
2/3/2017 0:00,13.98,53.34,4.913,0.073,0.093,30185.08475,18412.15805,18895.11558
2/3/2017 0:10,14.04,53.34,4.914,0.081,0.122,29599.32203,18102.12766,18530.41206
2/3/2017 0:20,14.05,53.27,4.916,0.044,0.085,28879.32203,17835.86626,17934.15075
2/3/2017 0:30,14.14,53.17,4.918,0.066,0.085,28256.94915,17416.41337,17523.13568
2/3/2017 0:40,14.24,52.57,4.919,0.077,0.1,27646.77966,16938.60182,17239.47739
2/3/2017 0:50,14.23,53.07,4.919,0.066,0.108,26969.49153,16508.20669,17065.80905
2/3/2017 1:00,14.23,53.6,4.916,0.044,0.108,26493.55932,15990.27356,16596.90452
2/3/2017 1:10,14.16,53.74,4.918,0.077,0.1,26066.44068,15724.01216,16371.13568
2/3/2017 1:20,14.12,54.01,4.918,0.062,0.093,25529.49153,15490.57751,15919.59799
2/3/2017 1:30,14.13,54.74,4.919,0.051,0.108,25151.18644,15078.41945,15844.34171
2/3/2017 1:40,14.11,54.44,4.919,0.077,0.104,24785.08475,14830.39514,15786.45226
2/3/2017 1:50,14.14,54.47,4.919,0.066,0.104,24480,14677.20365,15537.52764
2/3/2017 2:00,14.18,54.61,4.913,0.062,0.111,24370.16949,14418.23708,15323.33668
2/3/2017 2:10,14.09,55.67,4.92,0.048,0.122,24150.50847,14221.2766,15224.92462
2/3/2017 2:20,13.95,56.17,4.919,0.084,0.119,23717.28814,14097.26444,15062.83417
2/3/2017 2:30,14.01,56.44,4.919,0.081,0.1,23345.08475,13980.54711,14906.53266
2/3/2017 2:40,14,56.44,4.918,0.081,0.104,23259.66102,13860.18237,14831.27638
2/3/2017 2:50,14.21,55.27,4.921,0.07,0.122,23155.9322,13655.92705,14674.97487
2/3/2017 3:00,14.32,55.21,4.92,0.081,0.115,23180.33898,13703.34347,14605.50754
2/3/2017 3:10,14.22,55.81,4.917,0.07,0.082,23015.59322,13637.68997,14611.29648
2/3/2017 3:20,14.01,56.78,4.921,0.062,0.119,23015.59322,13659.57447,14605.50754
2/3/2017 3:30,13.91,57.44,4.914,0.073,0.119,22826.44068,13604.86322,14553.40704
2/3/2017 3:40,13.86,58.01,4.92,0.106,0.085,22814.23729,13313.06991,14478.15075
2/3/2017 3:50,13.73,60.01,4.918,0.062,0.119,22716.61017,13305.77508,14617.08543
2/3/2017 4:00,13.51,61.15,4.916,0.088,0.134,22649.49153,13272.94833,14541.82915
2/3/2017 4:10,13.52,62.08,4.921,0.055,0.096,22863.05085,13094.22492,14449.20603
2/3/2017 4:20,13.43,62.38,4.92,0.091,0.089,23033.89831,13156.231,14177.12563
2/3/2017 4:30,13.4,62.45,4.918,0.07,0.119,23076.61017,13225.53191,14101.86935
2/3/2017 4:40,13.42,62.95,4.917,0.055,0.111,22917.9661,13269.30091,14194.49246
2/3/2017 4:50,13.18,67.39,4.92,0.066,0.093,22771.52542,13338.60182,14287.11558
2/3/2017 5:00,12.72,69.93,4.918,0.055,0.115,22698.30508,13356.83891,14206.07035
2/3/2017 5:10,12.81,69.53,4.913,0.077,0.108,22808.13559,13553.79939,14298.69347
2/3/2017 5:20,12.88,69.13,4.913,0.066,0.156,23015.59322,13655.92705,14368.1608
2/3/2017 5:30,12.8,70.6,4.912,0.055,0.163,23522.0339,13914.89362,14507.09548
2/3/2017 5:40,12.71,71.3,4.913,0.062,0.137,24168.81356,14009.72644,14663.39698
2/3/2017 5:50,13,70.8,4.916,0.051,0.148,25364.74576,14804.86322,15033.88945
2/3/2017 6:00,13.12,68.73,4.915,0.044,0.122,25297.62712,14782.97872,14900.74372
2/3/2017 6:10,13.04,70,4.918,0.062,0.115,24846.10169,14903.34347,14779.17588
2/3/2017 6:20,13.02,69.96,4.912,0.084,0.082,24565.42373,14761.09422,14703.9196
2/3/2017 6:30,12.87,74.7,4.915,0.062,0.093,24321.35593,14717.32523,14501.30653
2/3/2017 6:40,12.33,76.8,4.915,0.048,0.108,24168.81356,14327.05167,14061.34673
2/3/2017 6:50,12.53,77,4.911,0.066,0.137,23131.52542,13798.17629,13522.97487
2/3/2017 7:00,12.61,74.6,4.921,0.055,0.059,21960,13575.68389,12486.75377
2/3/2017 7:10,12.91,73,4.916,0.077,0.093,21386.44068,13407.90274,11467.8995
2/3/2017 7:20,13,72.4,4.913,0.081,0.119,21404.74576,13148.93617,10616.92462
2/3/2017 7:30,12.86,72.9,4.915,0.051,0.159,21349.83051,13072.34043,10090.13065
2/3/2017 7:40,12.74,74.3,4.915,0.048,0.085,21593.89831,13422.4924,10211.69849
2/3/2017 7:50,12.67,74.4,4.917,0.084,0.104,21905.08475,13499.08815,10286.95477
2/3/2017 8:00,12.69,73.9,4.919,0.187,0.137,22435.9322,14031.61094,10373.78894
2/3/2017 8:10,13.12,72.7,4.919,1.372,1.432,23088.81356,14596.96049,10321.68844
2/3/2017 8:20,13.53,68.63,4.917,4.048,4.128,24016.27119,14987.23404,10489.56784
2/3/2017 8:30,13.66,67.46,4.912,8.49,8.68,24394.57627,15468.69301,10865.84925
2/3/2017 8:40,13.71,67,4.909,21.79,21.96,25224.40678,15851.67173,11288.44221
2/3/2017 8:50,13.82,65.3,4.912,26.85,26.95,25663.72881,16187.23404,11543.15578
2/3/2017 9:00,13.88,64.19,4.914,55.07,56.11,26127.45763,16716.10942,11815.23618
2/3/2017 9:10,13.99,62.96,4.91,83,85,26932.88136,17015.19757,12452.0201
2/3/2017 9:20,14.17,62.19,4.914,176.1,178.7,27964.0678,17514.89362,12886.19095
2/3/2017 9:30,13.9,67.4,4.915,73.4,73,28677.9661,17846.80851,13302.99497
2/3/2017 9:40,13.39,69.94,4.917,41.56,42.02,29184.40678,18335.56231,13407.19598
2/3/2017 9:50,13.42,70.1,4.916,80.6,82.9,29678.64407,18583.58663,13876.1005
2/3/2017 10:00,13.59,68.8,4.909,130.4,133.5,30148.47458,18408.51064,14252.38191
